patent_id,inventor_id,company_id
10015672,fl:ri_ln:ljung-1,e929409e-d879-417f-82a0-b0254e52520d
10013024,fl:sh_ln:seko-7,e9f1095e-8a73-4327-8127-3ad76e668a5e
10020918,fl:an_ln:walid-1,a2f7133e-1893-4c41-85e6-a9e302830494
10017855,fl:ya_ln:wang-344,69a10d5a-b7d5-4de3-8ffb-1b8a92b69475
10011366,fl:no_ln:kamihara-1,74c11be2-20ec-49fe-ac26-d839d375bd32
10000568,fl:vi_ln:rimkunas-1,48cfd410-c389-42eb-adc8-8e9b429b7f1c
10012568,fl:ri_ln:toda-2,e3275ff7-65e8-4f76-bd4d-db7033d48bdb
10008639,fl:ju_ln:moosburger-2,f901840d-bf74-4b91-820c-40a57c7103f7
10005144,fl:wa_ln:schmidt-1,46150e0c-8edb-4d25-8256-5f90d9acc689
10009666,fl:mi_ln:reutov-1,048b2efe-1ff2-4857-9bbc-18422f0f1910
10001837,fl:gl_ln:anderson-2,55715b8e-9037-47c9-8e27-a2acf13d6047
10018819,fl:yu_ln:kikuchi-29,b0adcf61-dfae-4f46-8b25-d8dd472d6101
10022416,fl:ki_ln:bhupathiraju-1,d7f0b975-0be2-426b-9f70-d2feae9f5b61
10011746,fl:ju_ln:park-49,fd3b4ed9-fb12-4866-9885-282c43154b89
10010683,fl:ry_ln:mcginley-2,cd01082d-193e-4e39-bb1d-8faf267636c8
10016263,fl:mo_ln:gharib-1,7a6b87ca-9228-48fd-afe7-37ef61a9eecd
10005982,fl:ja_ln:van'thul-1,6ca11cca-066f-4f69-990a-dafa1665ef9d
10020164,fl:zh_ln:chen-508,78883f57-9148-4abc-a0e0-aa57e2e00696
10012811,fl:gr_ln:vanderydt-2,
10014256,fl:ma_ln:phillips-23,55715b8e-9037-47c9-8e27-a2acf13d6047
10014049,fl:da_ln:walker-86,
10024358,fl:br_ln:barbosadeoliveiraferreirasalles-1,d8e609f2-adf3-4b80-b348-fd2eb1b7de23
10007431,fl:fr_ln:chen-29,e26f6502-4416-481e-b15a-e69178b15dfc
10018091,fl:ch_ln:lambert-2,8a03b7d9-0444-4dfc-9737-bf029c47a462
10011595,fl:sc_ln:kuduk-2,5ed35e81-c079-4e8d-81c8-66eb133562c3
10020116,fl:jo_ln:galvagni-1,fda1ad77-f322-446f-92d2-cac975c53c7c
10018544,fl:bo_ln:ji-4,b4cf964c-5592-4ad0-adcc-9167658cdc26
10007058,fl:gr_ln:fish-2,dc740e93-2e08-4fd1-a349-4fd51c37360d
10012788,fl:ya_ln:yu-92,17db0f8d-78c8-443c-8a9d-e402df66def0
10020233,fl:ko_ln:hirota-16,e1017d07-6462-49d4-85a3-b21a4f1f767e
10021783,fl:yu_ln:su-7,907f3766-f251-4507-8080-32c4f0822a54
10020830,fl:al_ln:roth-10,0d8b9b54-cf9a-4ac9-8c52-0abff1477fc0
10022346,fl:ri_ln:kopke-1,5a920963-da95-4c49-bb64-f2e5ede05455
10023373,fl:ti_ln:gillis-1,4ce7d9c9-69a7-45ea-9826-80d1e95bcd0b
10018609,fl:jo_ln:hansen-54,2b1ae997-6cbd-410b-b410-7e58f009eff6
10003537,fl:co_ln:corciu-1,5bbf552e-622e-4f8a-b1fb-b6b15967e1de
10007343,fl:mi_ln:mccord-1,38cff6e0-fc52-4faf-9fa9-b72912600dee
10013377,fl:je_ln:davis-32,02301435-a838-43cb-899d-d54d2579d6b6
10016325,fl:br_ln:lawrence-8,6b59fb48-ae33-4e95-bd0b-dc9ee18ef4ae
10020730,fl:sc_ln:kawaguchi-1,cd9f920b-8bea-418d-97b6-d97137bc9e48
10013165,fl:ta_ln:jiang-14,66e2c62e-301f-42e2-a6de-b62c87f792e5
10000020,fl:st_ln:russel-1,4840cedc-7dcd-4aa9-9d62-ee877f7ef128
10023603,fl:yu_ln:liu-130,ebb008ef-f633-4c01-a0e7-9c04a761b023
10024766,fl:se_ln:botello-1,416cab3e-dd78-40a6-8e5e-e01599605db4
10015213,fl:ra_ln:thomas-28,bd61f8b3-e8bc-41a8-be4a-4335e51f68f6
10007503,fl:ch_ln:lee-1579,533e0469-baac-46b7-9576-669db08092eb
10013858,fl:ju_ln:zerick-1,3da4c986-211f-4499-8d7a-d0c794021c02
10022667,fl:mi_ln:cunningham-3,e7dc6a46-5a07-45ec-87b6-8a113ab02e99
10008507,fl:ch_ln:yang-72,29b8f534-149e-443c-b76b-3c4a222da89c
10017502,fl:ka_ln:edman-1,8b286e5a-897a-4a9d-beee-84c86538ca17
10020067,fl:ra_ln:pandey-26,fd939261-5e2e-4695-9c0b-529e4c06ea89
10017173,fl:te_ln:cho-4,ea96c059-5267-4b52-ac70-4cd0915c519e
10019881,fl:mi_ln:dilalo-1,3531edf1-0ed9-4936-8ee8-55333fe37b78
10004286,fl:st_ln:salter-6,8a03b7d9-0444-4dfc-9737-bf029c47a462
10018946,fl:hi_ln:katakura-4,4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f
10006454,fl:tu_ln:bui-8,b28b07de-8047-446d-bc2f-d4e5c8299871
10008679,fl:sc_ln:beers-2,969ad733-4b23-4eb4-b148-3bb95ce1ca51
10022478,fl:ta_ln:anzai-8,f8d42a49-9a11-4e39-9ac0-d2422e4d3bf8
10003952,fl:qi_ln:lu-115,a7b79334-35a4-48e8-8143-47f2bfd65432
10010639,fl:to_ln:wilson-11,824653a5-d1e7-4c55-9ca7-d0c4998e9adc
10014308,fl:ph_ln:garnier-1,b603aebf-54d8-4d8b-8a0a-c4c1d6e7eba5
10004224,fl:ka_ln:benton-2,bb53c2d6-353c-49cf-9de4-024cb0bdf363
10004438,fl:sa_ln:dayawansa-1,545b0960-f10b-4c53-9483-2b18865cbe50
10008508,fl:du_ln:jeong-1,ee411353-bb7d-46b3-bc72-9e677278d9ee
10001457,fl:ya_ln:sheiretov-1,c8e63bcd-951c-4aa7-acb3-4217ced77f54
10023514,fl:he_ln:mosimann-1,eef68cc9-5c36-4203-9968-97cd715613d5
10008855,fl:he_ln:kesuma-1,8594bcb1-45a8-4fb0-9491-81e88f7a478e
10019196,fl:or_ln:golov-1,38cff6e0-fc52-4faf-9fa9-b72912600dee
10007442,fl:jo_ln:meza-4,ebd566b6-fa2f-4c8f-bbe7-201e1931f321
10004086,fl:yu_ln:guo-152,d19d96ea-4ff4-4673-a1a1-3e180ccef46d
10004131,fl:ma_ln:zartman-1,e0e624a8-c10a-4fb1-ae98-b9605a0867e3
10019722,fl:da_ln:neal-7,37602d5c-ed58-4278-931e-115f37e0913a
10025027,fl:an_ln:odulinski-1,7128a6e1-0407-42ab-a985-134e743273c3
10019529,fl:mi_ln:shute-1,29b8f534-149e-443c-b76b-3c4a222da89c
10000785,fl:mo_ln:kim-39,dc2459c5-bc00-4dca-9652-5f42145f7295
10013048,fl:at_ln:hashmi-2,bc0379d1-7280-4a24-a390-a5384fc123aa
10006714,fl:ma_ln:toivonen-3,5bee3a2a-120b-409e-8752-67f7288745f9
10006791,fl:r_ln:ramanan-1,cbc31957-5625-4c60-be87-a8918629bba8
10025001,fl:e._ln:martin-2,0ed3b5da-e166-4ce8-bb57-768914cc7e2e
10013292,fl:ti_ln:dunlevy-1,0b104bda-533b-44b9-a687-161edd63b4b8
10000940,fl:th_ln:lloyd-1,0810ba9c-7518-4390-8efb-326b16ce0cc7
10012694,fl:ja_ln:markey-1,3e980850-913a-4b85-b8c3-05b4bae2b18e
10011211,fl:yu_ln:zhang-476,f94290bc-7c0d-49af-9797-828af77eb9c7
10009271,fl:yu_ln:takahashi-35,5952964e-63c6-4284-9012-0fdd0643f715
10015142,fl:se_ln:gorajalachandra-1,bb391a03-ec49-4283-ad76-b767f41fd77a
10015601,fl:la_ln:villadsen-1,66bc8cbe-ca0d-4e5b-ac72-5ae0f9c344db
10014200,fl:ta_ln:yamaji-15,c4ff3268-f4ec-4876-a5cb-02dc410c4fce
10018366,fl:si_ln:akasam-1,c86ab2d4-1f47-42ea-b5ac-00793448d5cd
10014252,fl:hs_ln:hu-3,88c962da-6df3-4f86-85ba-14c24c3cb600
10006045,fl:je_ln:o'rear-2,df177dc9-2bab-4962-a377-7bc58538742c
10003281,fl:se_ln:kim-140,8981c35c-06bf-45ac-944d-c5c9cad7a904
10018038,fl:xi_ln:chu-45,400ccd6d-cab9-424a-8a2f-33c2ec6338f8
10009510,fl:di_ln:tzeng-2,d1097181-f21f-4cfa-995a-7f16d587ea4a
10001053,fl:pa_ln:spurk-1,044f832d-9ab0-48d4-ac77-68aeae6e2213
10004388,fl:va_ln:saadat-1,7be63545-a69f-436a-a038-dbe4d5e21db9
10013827,fl:yo_ln:hitomi-3,2b541236-b993-4b49-8d24-face1629da72
10015761,fl:sa_ln:choudhury-14,e9f1095e-8a73-4327-8127-3ad76e668a5e
10013003,fl:yi_ln:gu-26,2241d122-d001-489a-a9d6-e72b518079ac
10015931,fl:wi_ln:gates-8,e38f9a0f-f977-4c05-affe-c7346213ac33
10014880,fl:xi_ln:si-18,66e2c62e-301f-42e2-a6de-b62c87f792e5
10002239,fl:er_ln:swenson-8,670cf5bb-43c2-422e-80bb-3bc9ee8932c2
10014974,fl:xu_ln:wu-130,c201b109-e685-4117-a452-69e243f072b7
10008809,fl:hi_ln:maesoba-1,2bf3c48c-7d35-44c7-90a2-1cbc3a51d35b
10020370,fl:sa_ln:ahn-20,0b800e51-472b-4cd4-a8aa-4dc76f5b0b52
10005734,fl:we_ln:lu-126,5bc880cc-b613-492d-9697-5dfbe999254a
10023493,fl:lo_ln:garnier-1,7128a6e1-0407-42ab-a985-134e743273c3
10019029,fl:an_ln:martinez-39,ee19b405-e8a2-4bfe-8aa1-9f8fe50d3be7
10007177,fl:mi_ln:weng-8,88c962da-6df3-4f86-85ba-14c24c3cb600
10000608,fl:ji_ln:cheng-32,25a3778b-47e4-402e-b188-d941c7e3c397
10017266,fl:ma_ln:sweetland-1,b5a3fcc3-ecac-498f-adaa-cc36720a2096
10011781,fl:le_ln:zhang-33,7b8db174-b428-4239-9e6c-6dd34ebc565d
10013224,fl:da_ln:geering-1,7abcc22b-1633-49ae-a452-167e99701da1
10013474,fl:el_ln:ioup-1,a8ff5b01-5396-4174-bd3b-0245cf192b9b
10000940,fl:ti_ln:jones-5,0810ba9c-7518-4390-8efb-326b16ce0cc7
10015511,fl:su_ln:kim-214,533e0469-baac-46b7-9576-669db08092eb
10004156,fl:ju_ln:chiu-14,614e87ae-66a4-4777-b845-6b0321ebdbaf
10005925,fl:ja_ln:seth-2,681bb272-dacd-4789-b8d1-1c43e9ed8fbf
10015092,fl:ol_ln:troan-1,7f7f1d2f-d858-4e97-8723-87f06ac28989
10024878,fl:sh_ln:sannodo-1,87bbd77e-54e0-4d95-9c1b-7843963c09eb
10010814,fl:ma_ln:pugh-6,fe305a7c-09c7-4f08-94e5-d225239c83e4
10022092,fl:ta_ln:nabatame-1,2adc5459-228b-49c6-ae3f-4fb5e961028f
10008012,fl:ha_ln:ding-12,46797e6b-2c51-4273-b47d-27f7b2d5ea6c
10001007,fl:da_ln:perkins-11,0ed3b5da-e166-4ce8-bb57-768914cc7e2e
10020092,fl:ke_ln:tomizawa-5,21c522ab-66a8-4579-8144-8dd7c18cd5fc
10010846,fl:je_ln:kim-220,9b91afa8-0ede-4b76-804b-015d74017002
10017485,fl:ji_ln:nakatani-1,dee5905c-7cf4-4a69-9ec5-1dd715a31386
10019495,fl:ka_ln:goel-2,048b2efe-1ff2-4857-9bbc-18422f0f1910
10014579,fl:ar_ln:kurz-6,553f6bb3-ab7a-4ca0-9a22-2c69f0b3ac6a
10010836,fl:ta_ln:ritvanen-1,3c9083e4-746a-4aad-bc38-a7261f3f3700
10001668,fl:xu_ln:dong-28,17db0f8d-78c8-443c-8a9d-e402df66def0
10013529,fl:ri_ln:west-13,863d15fa-6821-4c53-ba1f-f412eb8e6655
10019993,fl:cl_ln:nass-1,048b2efe-1ff2-4857-9bbc-18422f0f1910
10017496,fl:ro_ln:hudkins-1,a94d436b-0a40-4ce5-ac90-2de338bd710c
10005730,fl:gu_ln:furlotti-1,65499317-44db-4dd3-b333-8d3f2c553131
10006571,fl:th_ln:brunschwiler-1,29b8f534-149e-443c-b76b-3c4a222da89c
10022028,fl:ma_ln:yatake-1,0f4139b9-4113-4ca4-a7e6-c2a9199881cf
10018617,fl:br_ln:dubbels-1,7944f65f-8cd8-46e5-9561-d9f5e1bd737d
10002760,fl:ke_ln:moeggenborg-1,cb679c87-4fbf-4b54-8498-c6710a0997b6
10015899,fl:je_ln:cota-2,3cd750cc-10de-4830-ba22-0da2973f04b3
10024277,fl:jo_ln:heyns-2,fb12bbbc-4a8a-4b50-86a4-0bf6619cf644
10010582,fl:le_ln:harrison-12,89e9eed2-d7d6-4d5f-8134-06ad5ffbcf65
10002970,fl:ju_ln:koezuka-1,55754f7e-e260-42ac-a700-1d2cc456c43e
10024700,fl:hi_ln:okano-7,b2932cda-e671-4bfd-93a5-76e8cbab4ccd
10013745,fl:ch_ln:chamaret-2,7dfcf143-250a-4a80-b2fd-1a8d5e69c3e8
10016792,fl:ri_ln:barclay-1,d741637e-71a6-4101-a7db-0c2ba20a2958
10016481,fl:to_ln:kobayashi-40,03fa1b41-c06c-4895-a2d4-cdf5a09c1f47
10000613,fl:ji_ln:xiong-6,d0fae399-ca75-40ad-8d3d-c2fadfae99f7
10025092,fl:hs_ln:wu-77,886c284b-07e9-40e2-a9cd-a46e35b52cb1
10007778,fl:is_ln:maros-1,b904f566-62d6-44a5-8689-7b5c5a3a1a19
10017300,fl:ke_ln:mcguire-6,8f4094b7-206a-49cc-bada-d91974888071
10013758,fl:li_ln:lenkinski-1,f3afbcc5-d9ea-4b69-a6f1-7b5eacb8d16e
10017937,fl:to_ln:little-2,6f1c927c-104d-4b5f-88f5-41de42563ef6
10014017,fl:fr_ln:krick-1,29b8f534-149e-443c-b76b-3c4a222da89c
10022905,fl:ma_ln:huber-24,4b8f021f-e3f1-4159-8372-29e1e3573a1e
10015043,fl:yo_ln:lee-263,90ce6915-16d6-4bec-ae86-3b542e55296c
10022356,fl:ji_ln:chen-614,c3621e35-3f2a-4bd3-8423-15fd71682a1b
10014543,fl:ch_ln:ryoo-15,fd3b4ed9-fb12-4866-9885-282c43154b89
10017483,fl:he_ln:lund-3,a7a85916-59f1-4426-9c69-a8dc5e818c0c
10018356,fl:sh_ln:brown-48,74621531-4e96-490b-b4bc-4ac77a8778b2
10001863,fl:xi_ln:chen-397,17db0f8d-78c8-443c-8a9d-e402df66def0
10003481,fl:yu_ln:lu-220,66e2c62e-301f-42e2-a6de-b62c87f792e5
10017567,fl:ga_ln:gabriely-1,b1bebe16-d195-4564-8a05-ca73057b2069
10005723,fl:xi_ln:yu-9,1b606c63-f004-4846-8e11-d819cee5029a
10002596,fl:la_ln:laaksonen-1,e9f1095e-8a73-4327-8127-3ad76e668a5e
10022416,fl:ni_ln:somashekara-1,d7f0b975-0be2-426b-9f70-d2feae9f5b61
10013755,fl:ta_ln:sato-76,55bc7465-2823-418d-9835-41d555c610a6
10011221,fl:gu_ln:alanis-1,8a03b7d9-0444-4dfc-9737-bf029c47a462
10017454,fl:ka_ln:liu-21,bb05a442-7e39-4c74-98f8-4aaa8d9e64c5
10008614,fl:wa_ln:he-21,099faafc-f645-4249-840e-89134f4fe2e2
10012684,fl:dy_ln:davies-2,555c104a-b45b-4171-a335-a5fff60238dd
10021839,fl:jo_ln:leonardi-1,8ec6de66-8132-437d-9cfe-6f93ecc1f40f
10010549,fl:ke_ln:chen-41,b354988b-6671-409f-a03a-179009ca49d2
10013454,fl:je_ln:lloyd-3,da258d86-b522-4ca8-b9c9-e44856d6d0f8
10010065,fl:hy_ln:song-46,8d88be4a-6234-4397-b95b-70c3eedbf9ec
10000442,fl:la_ln:bouzidi-1,3ce3b54a-bdbd-4b73-ac55-cbabc845e9b4
10024681,fl:ma_ln:jones-68,ba468cf2-9aa0-474c-8024-32260a73c05d
10019939,fl:ja_ln:song-167,533e0469-baac-46b7-9576-669db08092eb
10013600,fl:pi_ln:wang-99,9da8ffa6-753b-4eb9-a514-5b550c1f057c
10016768,fl:pa_ln:vanwolferen-1,118565fb-5037-4fb5-b31c-a1c6e7674c02
10004815,fl:ke_ln:hanaoka-1,93079d61-a24b-4075-8b6b-44562ad24c32
10001462,fl:sh_ln:lin-155,7eaf3c41-f692-4819-996c-d26d6bd55298
10003366,fl:ma_ln:sauer-3,38cff6e0-fc52-4faf-9fa9-b72912600dee
10021180,fl:be_ln:chen-60,5ba93915-f7c2-4424-858b-7e0d0d10694c
10016155,fl:ak_ln:nagao-7,d7779fc3-b222-4710-bf98-01831bd77c78
10009622,fl:de_ln:mukherjee-23,048b2efe-1ff2-4857-9bbc-18422f0f1910
10024670,fl:ch_ln:o'toole-2,cb70774c-e8a2-4c29-b68e-8e254666572f
10013410,fl:ma_ln:rajgarhia-1,24ef0b11-c4e8-45a9-8dad-0a77fd35908c
10023440,fl:mi_ln:liang-33,77774ca0-6154-4e2c-ae2d-7543431e38e6
10002814,fl:su_ln:rangaraj-3,55715b8e-9037-47c9-8e27-a2acf13d6047
10014575,fl:su_ln:park-495,533e0469-baac-46b7-9576-669db08092eb
10005298,fl:ze_ln:guan-8,3afc272d-7125-4c1e-a28a-6657de5c597c
10004692,fl:do_ln:cade-2,d0025712-2380-4a97-94e2-27db111f270b
10002296,fl:we_ln:li-315,66e2c62e-301f-42e2-a6de-b62c87f792e5
10016265,fl:gr_ln:fischvogt-2,9fb5cd95-8c50-41c7-a8b3-d09f1d642fe8
10014884,fl:ti_ln:dresser-1,1a71972a-559f-4d17-9afc-8bab57ede9a9
10006025,fl:ch_ln:wooddell-2,3bdf2c8b-53a9-4e59-a5ff-ec6c838414fa
10018522,fl:ke_ln:murakami-15,28bcd129-e6cb-42c4-801a-ebe19fda2b1d
10012593,fl:gy_ln:nadudvari-1,744288f6-3765-488a-b65f-c4b2338d012a
10016545,fl:ju_ln:anderson-2,e22cd790-ca8d-415d-a2c6-c9f0a3787707
10001176,fl:wo_ln:kim-500,ea96c059-5267-4b52-ac70-4cd0915c519e
10016241,fl:je_ln:abiven-1,a31f0889-0e5d-47f1-bdab-ad89c8ce49a2
10004630,fl:to_ln:saitoh-13,58db9f89-7754-4f72-b35d-78ae8ead99ea
10006408,fl:ka_ln:ieki-1,74c11be2-20ec-49fe-ac26-d839d375bd32
10019968,fl:va_ln:heppolette-1,38cff6e0-fc52-4faf-9fa9-b72912600dee
10020322,fl:sh_ln:yamazaki-59,55754f7e-e260-42ac-a700-1d2cc456c43e
10019705,fl:jo_ln:sohn-4,906da649-dd98-4eac-a78c-d5dc3cc385b1
10006531,fl:za_ln:yang-16,5e750abe-ac27-4afd-ad00-81e5a7138de7
10020439,fl:at_ln:orita-1,7fd570bb-8d88-4ad9-832b-532add7b7500
10010632,fl:to_ln:shinmura-1,9d3aeabb-acf7-4dfb-93ba-d80647c5be00
10011369,fl:ol_ln:baudson-1,a8988636-adad-4b2e-9a44-861a878b7e7f
10024174,fl:yu_ln:wang-421,654b5b85-5dd5-4720-8684-38b860a7eed5
10024413,fl:da_ln:behling-2,d67a2671-7ba2-4525-a2b4-c52e054ace9a
10012825,fl:ya_ln:kogure-5,98dd35d2-e786-4054-b73b-f5a4b7b9449c
10008269,fl:hi_ln:maejima-8,6ec66b24-c119-4357-a494-4c34c08da4e8
10009693,fl:pa_ln:vanhal-2,531547f0-67a8-4fe6-9d69-3577d8b3f24e
10015966,fl:ja_ln:bereznak-1,99a82a2a-c494-4f14-bec0-2bcb33b5c533
10012223,fl:ga_ln:white-8,9234545c-0b3a-4abe-b3d8-b9c6099f2b85
10001523,fl:st_ln:douskey-1,29b8f534-149e-443c-b76b-3c4a222da89c
10011439,fl:hi_ln:nakamoto-8,4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f
10021103,fl:ha_ln:jiang-93,533e0469-baac-46b7-9576-669db08092eb
10024134,fl:ed_ln:martinez-19,4ce7710b-3e50-45ed-b780-f9130a15e1fb
10002936,fl:su_ln:haukka-2,4391751f-71cf-4bb7-9010-25273be5aafb
10005693,fl:no_ln:yamada-6,e5251229-0f01-4eec-99e3-d00571bb4936
10005334,fl:ya_ln:ohta-8,8353110a-cb66-41b5-8a52-5c03ee705461
10014903,fl:an_ln:porokhnyuk-1,f71a41ee-7d73-48a2-b4d8-30ff8c0f2e17
10003634,fl:wi_ln:dubberley-1,
10023495,fl:an_ln:fadeev-1,cb611b09-7b38-4e94-bbe5-e2abf0385bd3
10020376,fl:ha_ln:chiu-14,88c962da-6df3-4f86-85ba-14c24c3cb600
10010260,fl:vi_ln:georgiou-1,cbf339b0-5b11-4609-b39a-3d7741cda15c
10021015,fl:to_ln:koide-12,9971439c-aa8f-4cf2-b787-3b80dc992cfa
10013186,fl:er_ln:gautier-2,7dfcf143-250a-4a80-b2fd-1a8d5e69c3e8
10016115,fl:no_ln:gerstner-2,451ba8d5-a2a7-40b7-a4ef-f8aa09103c88
10010057,fl:br_ln:carlson-44,
10004739,fl:ma_ln:asaumi-1,43b5ef69-3f0a-4c71-bb5f-cc873eabd5da
10009479,fl:ch_ln:phillip-1,6674b19e-00dc-4dad-8048-ebfc1273f51c
10007311,fl:pa_ln:koh-2,ebd566b6-fa2f-4c8f-bbe7-201e1931f321
10024787,fl:an_ln:kowal-2,b904f566-62d6-44a5-8689-7b5c5a3a1a19
10009063,fl:ro_ln:bennett-40,3da4c986-211f-4499-8d7a-d0c794021c02
10024707,fl:al_ln:tham-1,5c79bf01-8f4b-4bb6-bbcf-d76764fb1baa
10016571,fl:ac_ln:biener-1,078b49f2-3895-4bc5-b932-ed8e81c96b93
10004083,fl:he_ln:cho-66,906da649-dd98-4eac-a78c-d5dc3cc385b1
10009085,fl:pr_ln:mehrotra-1,
10001520,fl:ni_ln:werelius-1,83ad70c5-72b0-49ef-93be-fce101bc9cc4
10013511,fl:yu_ln:hu-260,4e61fd34-7bff-47a0-a2e1-edb2b7b4826b
10008287,fl:ta_ln:shido-2,e26f6502-4416-481e-b15a-e69178b15dfc
10019825,fl:th_ln:sachson-1,55715b8e-9037-47c9-8e27-a2acf13d6047
10022614,fl:ba_ln:tran-14,
10023344,fl:uw_ln:mathews-1,ca956dfb-1017-49d6-86b3-a5baa422a0b6
10011839,fl:hu_ln:wu-78,d86ee8a4-5260-45cf-a23d-844cc377015a
10007826,fl:ga_ln:khot-2,ddbf71fb-56b7-433a-96d1-2957b60b2545
10006628,fl:wi_ln:roy-6,f5dc5b8a-028d-456d-bf4b-7c89b3ad863a
10003640,fl:br_ln:o'connell-5,29b8f534-149e-443c-b76b-3c4a222da89c
10007066,fl:je_ln:jew-1,1a71972a-559f-4d17-9afc-8bab57ede9a9
10001279,fl:fr_ln:geiger-11,86bdae01-43c6-4356-a439-64c0a5e5b95c
10012993,fl:pa_ln:risbood-1,0c305f83-296c-4e7e-a214-6df852b93ed8
10000227,fl:yo_ln:kurokawa-17,0276feee-c989-4a65-998e-7099a0e80785
10005046,fl:jo_ln:pelati-1,a13c03e9-e119-4305-952e-7a4c9b0fc2fe
10003796,fl:na_ln:srinivasamurthy-2,cbc31957-5625-4c60-be87-a8918629bba8
10005759,fl:ro_ln:bersot-1,6c744f4d-aaa2-4eba-952b-cc776ddbc016
10013730,fl:sh_ln:chen-1113,c588a8d4-7df8-4fcd-831f-ead5ec3e27e8
10004356,fl:no_ln:bourgeois-2,f6d385c5-b7e4-48e7-8899-ba3cdfd0f15c
10011073,fl:he_ln:bheda-1,d08cb842-5aea-4e43-adf8-1874ef5427e4
10017985,fl:st_ln:lundy-3,e0e624a8-c10a-4fb1-ae98-b9605a0867e3
10013788,fl:ja_ln:jeon-13,
10011612,fl:at_ln:agarwal-1,1b130916-6319-4d8b-808b-638f6845fe01
10007725,fl:ne_ln:gupta-14,ee19b405-e8a2-4bfe-8aa1-9f8fe50d3be7
10016251,fl:br_ln:knott-1,81ad555a-81e3-4812-a6df-a4e2981da6fe
10013713,fl:to_ln:adeyoola-1,db44925a-b729-4c08-a1b3-2f49feffcba2
10000987,fl:ja_ln:brugman-1,d37ea917-8207-4fb5-8a82-445be9eb1c3a
10011777,fl:mi_ln:daage-2,898a3069-7836-4817-b078-0a270550711b
10019563,fl:sh_ln:konami-1,55bc7465-2823-418d-9835-41d555c610a6
10002012,fl:la_ln:smith-45,55715b8e-9037-47c9-8e27-a2acf13d6047
10012978,fl:sh_ln:asai-2,28bcd129-e6cb-42c4-801a-ebe19fda2b1d
10024775,fl:he_ln:schwanke-1,aac12e50-e7b4-4393-8c93-6748e9878471
10021451,fl:ki_ln:lee-187,533e0469-baac-46b7-9576-669db08092eb
10011867,fl:we_ln:yu-170,4fb53449-d879-4893-b281-a42fb5b2b1e1
10002230,fl:er_ln:courchesne-1,6ce04dde-f383-4923-8798-780d1a608ed6
10009644,fl:ar_ln:garten-1,2e07165c-da1d-45a1-a05d-da50c1fe7ad7
10016271,fl:da_ln:gittings-5,be20cffe-bba5-4b2b-ac40-e65c2a81b63b
10001204,fl:to_ln:mitsubori-2,7fd570bb-8d88-4ad9-832b-532add7b7500
10024863,fl:mo_ln:rath-1,7944f65f-8cd8-46e5-9561-d9f5e1bd737d
10021390,fl:gu_ln:su-10,04d0aabc-123c-4a18-b0aa-a55fc51bdd4c
10011812,fl:ke_ln:shibuya-7,93f8c962-7a18-45c0-b192-7a141f9a8b6c
10023485,fl:ga_ln:amitai-2,8379414e-68b6-42e4-8cdb-0f021d85c713
10001557,fl:mi_ln:matsui-17,515be203-2120-406a-bf11-9679c5f8f566
10014362,fl:je_ln:yang-72,533e0469-baac-46b7-9576-669db08092eb
10020374,fl:yu_ln:sone-1,5b0b2179-927c-48dd-a8ee-211adb1d7e7a
10020619,fl:xu_ln:zhang-140,98ed993a-00d9-43a1-8804-77815c1965bf
10004260,fl:qi_ln:liu-274,7ae34e35-8108-4fe7-b4d3-5e66922687da
10021633,fl:ze_ln:luo-5,66e2c62e-301f-42e2-a6de-b62c87f792e5
10022087,fl:ja_ln:tiira-2,7350ee8b-9f00-45cf-92e6-ae71c4fde2bc
10002495,fl:fr_ln:cire-1,37648563-9b24-48c6-8b45-eae9cc1b5fe7
10001791,fl:st_ln:lagerstedt-1,fdacefa7-b3b6-47b3-ab93-733d63e18b04
10015890,fl:ma_ln:ichikawa-33,3210962c-a2a4-4a01-90ce-7fe893d50a35
10017221,fl:hi_ln:tokumoto-2,cf61cd1e-345e-4bd4-afe2-4e9921b14c36
10004791,fl:ge_ln:galabova-1,598df435-f5f3-4c8f-9b0f-07a37c758047
10012187,fl:jo_ln:lohr-10,8a03b7d9-0444-4dfc-9737-bf029c47a462
10010741,fl:mi_ln:bousquet-3,5815fda8-c943-443d-8911-b09924799bc3
10015372,fl:go_ln:wilson-6,7bd8fe1c-24e3-4c07-a29f-c0b8ec00d53f
10002988,fl:yi_ln:rong-8,842593cb-8ab2-44ff-ae2b-c5b4cee60336
10023051,fl:su_ln:kim-384,ea96c059-5267-4b52-ac70-4cd0915c519e
10008720,fl:wo_ln:kim-116,fd3b4ed9-fb12-4866-9885-282c43154b89
10016350,fl:al_ln:jager-2,b328a0e0-1332-459e-8ddb-0ace2b30c14f
10019233,fl:ta_ln:kuwano-3,f354228e-3553-4520-9ba7-adc273a6e7ad
10008121,fl:th_ln:tulabandhula-1,24ef0b11-c4e8-45a9-8dad-0a77fd35908c
10024233,fl:jo_ln:hoehl-2,2f99f1e8-6c16-41b0-9611-907ab4383a9d
10015037,fl:vi_ln:dafontedias-1,c66de493-d04e-4a0e-9fe5-92d9ef26e3c8
10008106,fl:to_ln:bernhagen-1,fbaf28d6-ef27-441f-a0fa-2c9185f4917d
10023293,fl:en_ln:cosentino-1,ff6a0dd6-ce8a-40db-91a8-6e93655b3a73
